spend_month,customer_id,country_code,legal_entity,full_name,customer_segment,total_spend,food_dining,retail_shopping,travel_transport,healthcare,entertainment,utilities,grocery,hotel,fuel,other_spend,transaction_count,avg_txn_amount,top_category,top_merchant,mom_spend_change_pct,currency_code,created_at
2025-06,CUST_000481,IN,IN_BANK,Shreya Patel,affluent,333168.22,28817.98,125903.93,79252.66,9116.19,16879.1,21517.71,27828.86,23851.79,0.0,0.0,28,11898.87,retail_shopping,Nykaa,-0.1553,INR,2025-12-31 23:59:59
2025-07,CUST_000481,IN,IN_BANK,Shreya Patel,affluent,316271.62,14437.37,102931.01,127316.45,0.0,1401.0,0.0,62855.41,0.0,7330.38,0.0,27,11713.76,travel_transport,Flipkart,-0.0507,INR,2025-12-31 23:59:59
2025-08,CUST_000481,IN,IN_BANK,Shreya Patel,affluent,270454.33,9142.06,164276.89,45466.4,16608.99,0.0,25909.06,0.0,0.0,0.0,9050.93,19,14234.44,retail_shopping,Flipkart,-0.1449,INR,2025-12-31 23:59:59
2025-09,CUST_000481,IN,IN_BANK,Shreya Patel,affluent,212798.48,15331.91,75591.8,40523.04,6019.95,6791.26,20056.19,18396.78,23472.36,6615.19,0.0,19,11199.92,retail_shopping,IndiGo,-0.2132,INR,2025-12-31 23:59:59
2025-10,CUST_000481,IN,IN_BANK,Shreya Patel,affluent,241703.21,28266.18,38885.4,21386.24,27500.76,11326.97,28827.48,25369.65,60140.53,0.0,0.0,22,10986.51,hotel,Taj Hotels,0.1358,INR,2025-12-31 23:59:59
2025-11,CUST_000481,IN,IN_BANK,Shreya Patel,affluent,288866.25,9732.13,84267.85,107455.74,15959.51,6352.07,0.0,15104.08,35677.08,14317.79,0.0,18,16048.12,travel_transport,Ola,0.1951,INR,2025-12-31 23:59:59
2025-12,CUST_000481,IN,IN_BANK,Shreya Patel,affluent,515777.47,9635.3,128110.53,227403.47,0.0,30522.05,0.0,57186.92,47868.0,11338.75,3712.45,31,16637.98,travel_transport,IRCTC,0.7855,INR,2025-12-31 23:59:59
2025-01,CUST_000482,IN,IN_BANK,Sunita Patel,mass,18876.47,766.3,0.0,0.0,0.0,0.0,18110.17,0.0,0.0,0.0,0.0,2,9438.23,utilities,Airtel,0.0,INR,2025-12-31 23:59:59
2025-02,CUST_000482,IN,IN_BANK,Sunita Patel,mass,107108.85,396.05,30351.42,46504.53,9943.29,10058.49,0.0,9855.07,0.0,0.0,0.0,6,17851.48,travel_transport,IRCTC,4.6742,INR,2025-12-31 23:59:59
2025-03,CUST_000482,IN,IN_BANK,Sunita Patel,mass,70718.71,0.0,19886.06,39548.89,7235.48,0.0,0.0,4048.28,0.0,0.0,0.0,5,14143.74,travel_transport,IndiGo,-0.3397,INR,2025-12-31 23:59:59
2025-04,CUST_000482,IN,IN_BANK,Sunita Patel,mass,55348.32,5666.51,16452.97,0.0,0.0,9799.2,23429.64,0.0,0.0,0.0,0.0,8,6918.54,utilities,H&M India,-0.2173,INR,2025-12-31 23:59:59
2025-05,CUST_000482,IN,IN_BANK,Sunita Patel,mass,96738.59,5415.09,28226.58,36776.7,7581.39,0.0,18738.83,0.0,0.0,0.0,0.0,6,16123.1,travel_transport,Petronas Petrol,0.7478,INR,2025-12-31 23:59:59
2025-06,CUST_000482,IN,IN_BANK,Sunita Patel,mass,11591.33,6294.9,0.0,0.0,0.0,0.0,0.0,5296.43,0.0,0.0,0.0,4,2897.83,food_dining,DMart,-0.8802,INR,2025-12-31 23:59:59
2025-07,CUST_000482,IN,IN_BANK,Sunita Patel,mass,47039.38,6510.9,0.0,40528.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,11759.84,travel_transport,Rapido,3.0582,INR,2025-12-31 23:59:59
2025-08,CUST_000482,IN,IN_BANK,Sunita Patel,mass,40404.31,0.0,0.0,0.0,17465.92,0.0,0.0,0.0,22938.39,0.0,0.0,2,20202.16,hotel,OYO Hotels,-0.1411,INR,2025-12-31 23:59:59
2025-09,CUST_000482,IN,IN_BANK,Sunita Patel,mass,6078.99,6078.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3039.5,food_dining,ZALORA Malaysia,-0.8495,INR,2025-12-31 23:59:59
2025-10,CUST_000482,IN,IN_BANK,Sunita Patel,mass,119331.87,4205.67,19636.6,31295.27,0.0,0.0,11726.89,0.0,52467.44,0.0,0.0,5,23866.37,hotel,OYO Hotels,18.6302,INR,2025-12-31 23:59:59
2025-11,CUST_000482,IN,IN_BANK,Sunita Patel,mass,16226.84,0.0,0.0,0.0,9808.21,0.0,0.0,6418.63,0.0,0.0,0.0,2,8113.42,healthcare,Apollo Hospitals,-0.864,INR,2025-12-31 23:59:59
2025-12,CUST_000482,IN,IN_BANK,Sunita Patel,mass,8954.76,0.0,0.0,0.0,0.0,8954.76,0.0,0.0,0.0,0.0,0.0,1,8954.76,entertainment,INOX Leisure,-0.4482,INR,2025-12-31 23:59:59
2025-01,CUST_000483,IN,IN_BANK,Neha Bhat,mass,88520.76,0.0,24271.63,40986.6,0.0,0.0,0.0,18545.68,0.0,4716.85,0.0,4,22130.19,travel_transport,Rapido,0.0,INR,2025-12-31 23:59:59
2025-02,CUST_000483,IN,IN_BANK,Neha Bhat,mass,58694.42,2176.87,25867.85,17819.45,0.0,3046.87,9783.38,0.0,0.0,0.0,0.0,6,9782.4,retail_shopping,IndiGo,-0.3369,INR,2025-12-31 23:59:59
2025-03,CUST_000483,IN,IN_BANK,Neha Bhat,mass,21839.35,10863.85,0.0,0.0,0.0,932.54,0.0,10042.96,0.0,0.0,0.0,6,3639.89,food_dining,DMart,-0.6279,INR,2025-12-31 23:59:59
2025-04,CUST_000483,IN,IN_BANK,Neha Bhat,mass,124026.4,5611.87,21985.96,30172.11,16261.18,0.0,28398.81,14480.34,0.0,0.0,7116.13,9,13780.71,travel_transport,IndiGo,4.679,INR,2025-12-31 23:59:59
2025-05,CUST_000483,IN,IN_BANK,Neha Bhat,mass,70067.52,2002.75,22704.84,45359.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,23355.84,travel_transport,Ola,-0.4351,INR,2025-12-31 23:59:59
2025-06,CUST_000483,IN,IN_BANK,Neha Bhat,mass,56094.21,8289.31,1970.41,18492.46,2519.15,0.0,0.0,8856.73,15966.15,0.0,0.0,8,7011.78,travel_transport,IRCTC,-0.1994,INR,2025-12-31 23:59:59
2025-07,CUST_000483,IN,IN_BANK,Neha Bhat,mass,75806.37,0.0,37140.57,15101.31,0.0,3889.96,17976.3,1698.23,0.0,0.0,0.0,6,12634.39,retail_shopping,Flipkart,0.3514,INR,2025-12-31 23:59:59
2025-08,CUST_000483,IN,IN_BANK,Neha Bhat,mass,133933.58,11926.04,24640.41,83083.79,0.0,0.0,0.0,6502.56,0.0,7780.78,0.0,11,12175.78,travel_transport,IndiGo,0.7668,INR,2025-12-31 23:59:59
2025-09,CUST_000483,IN,IN_BANK,Neha Bhat,mass,58880.69,2193.46,35039.1,18771.99,0.0,0.0,0.0,0.0,0.0,2876.14,0.0,5,11776.14,retail_shopping,Ola,-0.5604,INR,2025-12-31 23:59:59
2025-10,CUST_000483,IN,IN_BANK,Neha Bhat,mass,35550.58,0.0,13131.25,22419.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,17775.29,travel_transport,Rapido,-0.3962,INR,2025-12-31 23:59:59
2025-11,CUST_000483,IN,IN_BANK,Neha Bhat,mass,76275.81,4235.75,7691.52,17342.11,0.0,0.0,36884.68,0.0,0.0,8282.85,1838.9,7,10896.54,utilities,BSES Delhi,1.1456,INR,2025-12-31 23:59:59
2025-12,CUST_000483,IN,IN_BANK,Neha Bhat,mass,8283.92,2137.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6146.78,0.0,2,4141.96,fuel,HPCL,-0.8914,INR,2025-12-31 23:59:59
2025-01,CUST_000484,IN,IN_BANK,Shreya Shah,affluent,105363.07,9506.23,44080.22,0.0,0.0,6320.96,14210.93,28796.07,0.0,0.0,2448.66,10,10536.31,retail_shopping,Myntra,0.0,INR,2025-12-31 23:59:59
2025-02,CUST_000484,IN,IN_BANK,Shreya Shah,affluent,179791.24,6373.58,41408.22,40173.88,0.0,4274.99,4204.85,28701.84,54653.88,0.0,0.0,12,14982.6,hotel,TCC Coffee,0.7064,INR,2025-12-31 23:59:59
2025-03,CUST_000484,IN,IN_BANK,Shreya Shah,affluent,93751.99,15018.57,39128.22,13702.48,0.0,10126.43,12433.82,0.0,0.0,0.0,3342.47,13,7211.69,retail_shopping,Flipkart,-0.4786,INR,2025-12-31 23:59:59
2025-04,CUST_000484,IN,IN_BANK,Shreya Shah,affluent,133620.19,13930.75,70781.76,4620.49,14712.31,8247.61,21327.27,0.0,0.0,0.0,0.0,12,11135.02,retail_shopping,H&M India,0.4253,INR,2025-12-31 23:59:59
2025-05,CUST_000484,IN,IN_BANK,Shreya Shah,affluent,37622.55,12343.42,0.0,0.0,0.0,4546.46,12819.9,0.0,0.0,7912.77,0.0,7,5374.65,utilities,Jio,-0.7184,INR,2025-12-31 23:59:59
2025-06,CUST_000484,IN,IN_BANK,Shreya Shah,affluent,170153.47,13770.07,63483.55,44223.21,17580.64,6532.64,17067.14,7496.22,0.0,0.0,0.0,14,12153.82,retail_shopping,Rapido,3.5226,INR,2025-12-31 23:59:59
2025-07,CUST_000484,IN,IN_BANK,Shreya Shah,affluent,106669.33,3266.54,37862.73,0.0,12117.02,0.0,0.0,0.0,47438.8,0.0,5984.24,6,17778.22,hotel,OYO Hotels,-0.3731,INR,2025-12-31 23:59:59
2025-08,CUST_000484,IN,IN_BANK,Shreya Shah,affluent,215920.67,0.0,0.0,46782.43,73216.99,731.29,21901.69,18453.73,54834.54,0.0,0.0,9,23991.19,healthcare,Fortis Healthcare,1.0242,INR,2025-12-31 23:59:59
2025-09,CUST_000484,IN,IN_BANK,Shreya Shah,affluent,143323.49,1088.07,70230.32,37643.08,27364.67,6997.35,0.0,0.0,0.0,0.0,0.0,8,17915.44,retail_shopping,Rapido,-0.3362,INR,2025-12-31 23:59:59
2025-10,CUST_000484,IN,IN_BANK,Shreya Shah,affluent,161597.59,10743.26,36631.5,28772.17,60808.46,0.0,0.0,7624.56,17017.64,0.0,0.0,14,11542.68,healthcare,Apollo Hospitals,0.1275,INR,2025-12-31 23:59:59
2025-11,CUST_000484,IN,IN_BANK,Shreya Shah,affluent,129959.72,11287.8,2186.96,42549.08,20721.41,0.0,14424.1,15587.4,23202.97,0.0,0.0,11,11814.52,travel_transport,IndiGo,-0.1958,INR,2025-12-31 23:59:59
2025-12,CUST_000484,IN,IN_BANK,Shreya Shah,affluent,197018.2,10353.37,72711.85,68005.75,32273.44,9749.16,0.0,0.0,0.0,0.0,3924.63,14,14072.73,retail_shopping,H&M India,0.516,INR,2025-12-31 23:59:59
2025-01,CUST_000485,IN,IN_BANK,Ritu Mehta,affluent,129230.4,9462.88,59757.06,0.0,0.0,3942.77,19951.37,36116.32,0.0,0.0,0.0,10,12923.04,retail_shopping,Flipkart,0.0,INR,2025-12-31 23:59:59
2025-02,CUST_000485,IN,IN_BANK,Ritu Mehta,affluent,83031.97,10333.89,17972.7,39907.93,0.0,0.0,0.0,14817.45,0.0,0.0,0.0,8,10379.0,travel_transport,Rapido,-0.3575,INR,2025-12-31 23:59:59
2025-03,CUST_000485,IN,IN_BANK,Ritu Mehta,affluent,164043.99,6316.08,15729.35,77882.93,27804.74,0.0,13435.12,0.0,15213.56,0.0,7662.21,9,18227.11,travel_transport,Rapido,0.9757,INR,2025-12-31 23:59:59
2025-04,CUST_000485,IN,IN_BANK,Ritu Mehta,affluent,63329.26,898.08,0.0,15522.73,34513.64,1946.66,4574.13,5874.02,0.0,0.0,0.0,9,7036.58,healthcare,Apollo Hospitals,-0.6139,INR,2025-12-31 23:59:59
2025-05,CUST_000485,IN,IN_BANK,Ritu Mehta,affluent,45361.53,5359.52,0.0,0.0,26554.85,1847.04,0.0,8636.53,0.0,2963.59,0.0,7,6480.22,healthcare,Malaysia Airlines,-0.2837,INR,2025-12-31 23:59:59
2025-06,CUST_000485,IN,IN_BANK,Ritu Mehta,affluent,181059.86,2662.04,109127.58,18373.43,28164.58,0.0,8927.6,13804.63,0.0,0.0,0.0,10,18105.99,retail_shopping,Myntra,2.9915,INR,2025-12-31 23:59:59
2025-07,CUST_000485,IN,IN_BANK,Ritu Mehta,affluent,279108.49,6112.62,48767.74,143811.68,29182.87,2205.98,15097.47,19515.11,14415.02,0.0,0.0,18,15506.03,travel_transport,Ola,0.5415,INR,2025-12-31 23:59:59
2025-08,CUST_000485,IN,IN_BANK,Ritu Mehta,affluent,243681.2,8593.18,91686.91,59892.39,0.0,0.0,7950.94,24069.56,51488.22,0.0,0.0,14,17405.8,retail_shopping,OYO Hotels,-0.1269,INR,2025-12-31 23:59:59
2025-09,CUST_000485,IN,IN_BANK,Ritu Mehta,affluent,111451.69,0.0,58398.99,0.0,14739.21,0.0,34347.77,3965.72,0.0,0.0,0.0,8,13931.46,retail_shopping,Myntra,-0.5426,INR,2025-12-31 23:59:59
2025-10,CUST_000485,IN,IN_BANK,Ritu Mehta,affluent,144193.65,11478.22,0.0,77207.79,16181.27,0.0,20260.72,7462.75,0.0,11602.9,0.0,15,9612.91,travel_transport,IRCTC,0.2938,INR,2025-12-31 23:59:59
2025-11,CUST_000485,IN,IN_BANK,Ritu Mehta,affluent,250641.7,3905.43,59299.65,88888.97,15115.67,0.0,34295.7,10237.24,38533.84,0.0,365.2,14,17902.98,travel_transport,Ola,0.7382,INR,2025-12-31 23:59:59
2025-12,CUST_000485,IN,IN_BANK,Ritu Mehta,affluent,247522.04,4382.47,54357.87,116857.79,0.0,11595.87,4807.96,7095.71,48424.37,0.0,0.0,12,20626.84,travel_transport,OYO Hotels,-0.0124,INR,2025-12-31 23:59:59
2025-01,CUST_000486,IN,IN_BANK,Swati Iyer,affluent,268216.08,2921.14,117696.38,47998.54,0.0,0.0,41806.09,49951.83,0.0,7842.1,0.0,17,15777.42,retail_shopping,Nykaa,0.0,INR,2025-12-31 23:59:59
2025-02,CUST_000486,IN,IN_BANK,Swati Iyer,affluent,235029.86,3666.73,63282.43,55783.0,30302.6,13984.75,0.0,0.0,68010.35,0.0,0.0,15,15668.66,hotel,OYO Hotels,-0.1237,INR,2025-12-31 23:59:59
2025-03,CUST_000486,IN,IN_BANK,Swati Iyer,affluent,78002.35,15465.48,31159.5,20777.58,0.0,9294.65,0.0,1305.14,0.0,0.0,0.0,9,8666.93,retail_shopping,H&M India,-0.6681,INR,2025-12-31 23:59:59
2025-04,CUST_000486,IN,IN_BANK,Swati Iyer,affluent,92205.0,6284.87,37422.17,37897.34,4383.92,0.0,0.0,6216.7,0.0,0.0,0.0,7,13172.14,travel_transport,Rapido,0.1821,INR,2025-12-31 23:59:59
2025-05,CUST_000486,IN,IN_BANK,Swati Iyer,affluent,120722.04,4681.94,67812.27,0.0,34250.28,7045.84,6931.71,0.0,0.0,0.0,0.0,9,13413.56,retail_shopping,Flipkart,0.3093,INR,2025-12-31 23:59:59
2025-06,CUST_000486,IN,IN_BANK,Swati Iyer,affluent,69203.33,0.0,11291.49,44387.18,0.0,0.0,0.0,5638.42,0.0,0.0,7886.24,4,17300.83,travel_transport,IRCTC,-0.4268,INR,2025-12-31 23:59:59
2025-07,CUST_000486,IN,IN_BANK,Swati Iyer,affluent,150976.54,7993.36,0.0,123137.05,4529.66,7060.5,0.0,0.0,0.0,3646.0,4609.97,10,15097.65,travel_transport,IRCTC,1.1816,INR,2025-12-31 23:59:59
2025-08,CUST_000486,IN,IN_BANK,Swati Iyer,affluent,131259.05,5661.19,37090.69,4786.39,21838.52,0.0,18746.97,43135.29,0.0,0.0,0.0,11,11932.64,grocery,Myntra,-0.1306,INR,2025-12-31 23:59:59
2025-09,CUST_000486,IN,IN_BANK,Swati Iyer,affluent,137466.44,5537.65,61538.87,20987.33,0.0,11533.03,26809.11,11060.45,0.0,0.0,0.0,11,12496.95,retail_shopping,Flipkart,0.0473,INR,2025-12-31 23:59:59
2025-10,CUST_000486,IN,IN_BANK,Swati Iyer,affluent,95315.07,7112.03,30874.35,0.0,0.0,5738.76,0.0,13922.69,25389.22,12278.02,0.0,11,8665.01,retail_shopping,Flipkart,-0.3066,INR,2025-12-31 23:59:59
2025-11,CUST_000486,IN,IN_BANK,Swati Iyer,affluent,182225.81,9191.88,62630.56,37600.37,0.0,0.0,11403.27,30281.89,27903.54,3214.3,0.0,14,13016.13,retail_shopping,Flipkart,0.9118,INR,2025-12-31 23:59:59
2025-12,CUST_000486,IN,IN_BANK,Swati Iyer,affluent,265013.53,10213.33,39649.64,77548.94,0.0,15974.87,0.0,13442.92,99663.85,8519.98,0.0,14,18929.54,hotel,OYO Hotels,0.4543,INR,2025-12-31 23:59:59
2025-01,CUST_000487,IN,IN_BANK,Suresh Bhat,mass,34073.14,1561.97,15373.16,0.0,0.0,13111.03,0.0,4026.98,0.0,0.0,0.0,5,6814.63,retail_shopping,Mount Elizabeth Hospital,0.0,INR,2025-12-31 23:59:59
2025-02,CUST_000487,IN,IN_BANK,Suresh Bhat,mass,31115.95,480.16,6870.46,17145.49,0.0,0.0,0.0,0.0,0.0,0.0,6619.84,5,6223.19,travel_transport,Ola,-0.0868,INR,2025-12-31 23:59:59
2025-03,CUST_000487,IN,IN_BANK,Suresh Bhat,mass,38889.05,4233.58,11795.6,0.0,0.0,9201.62,0.0,11705.22,0.0,1953.03,0.0,5,7777.81,retail_shopping,Nykaa,0.2498,INR,2025-12-31 23:59:59
2025-04,CUST_000487,IN,IN_BANK,Suresh Bhat,mass,78089.53,8710.55,65444.73,0.0,3934.25,0.0,0.0,0.0,0.0,0.0,0.0,8,9761.19,retail_shopping,Flipkart,1.008,INR,2025-12-31 23:59:59
2025-05,CUST_000487,IN,IN_BANK,Suresh Bhat,mass,31806.35,0.0,17318.37,3172.89,0.0,612.21,0.0,10702.88,0.0,0.0,0.0,5,6361.27,retail_shopping,Flipkart,-0.5927,INR,2025-12-31 23:59:59
2025-06,CUST_000487,IN,IN_BANK,Suresh Bhat,mass,84309.94,1971.34,0.0,45958.62,16245.75,0.0,20134.23,0.0,0.0,0.0,0.0,6,14051.66,travel_transport,Rapido,1.6507,INR,2025-12-31 23:59:59
2025-07,CUST_000487,IN,IN_BANK,Suresh Bhat,mass,81833.16,0.0,33933.51,22213.35,0.0,21447.64,0.0,4238.66,0.0,0.0,0.0,6,13638.86,retail_shopping,Flipkart,-0.0294,INR,2025-12-31 23:59:59
2025-08,CUST_000487,IN,IN_BANK,Suresh Bhat,mass,94812.57,2402.14,48180.24,27413.4,0.0,0.0,16816.79,0.0,0.0,0.0,0.0,5,18962.51,retail_shopping,H&M India,0.1586,INR,2025-12-31 23:59:59
2025-09,CUST_000487,IN,IN_BANK,Suresh Bhat,mass,76207.84,0.0,19308.65,36870.06,0.0,6024.95,0.0,14004.18,0.0,0.0,0.0,4,19051.96,travel_transport,Grab Transport MY,-0.1962,INR,2025-12-31 23:59:59
2025-10,CUST_000487,IN,IN_BANK,Suresh Bhat,mass,181904.8,3412.58,46509.76,67687.8,0.0,0.0,24548.41,14283.91,22989.39,0.0,2472.95,11,16536.8,travel_transport,Flipkart,1.387,INR,2025-12-31 23:59:59
2025-11,CUST_000487,IN,IN_BANK,Suresh Bhat,mass,93631.71,4432.65,0.0,85520.03,0.0,0.0,0.0,3679.03,0.0,0.0,0.0,5,18726.34,travel_transport,IRCTC,-0.4853,INR,2025-12-31 23:59:59
2025-12,CUST_000487,IN,IN_BANK,Suresh Bhat,mass,124503.48,4993.22,67515.49,0.0,41808.2,10186.57,0.0,0.0,0.0,0.0,0.0,8,15562.94,retail_shopping,Myntra,0.3297,INR,2025-12-31 23:59:59
2025-01,CUST_000488,IN,IN_BANK,Sonal Rao,affluent,148281.62,11962.39,30318.04,83974.38,0.0,6808.15,0.0,11828.64,0.0,3390.02,0.0,10,14828.16,travel_transport,Rapido,0.0,INR,2025-12-31 23:59:59
2025-02,CUST_000488,IN,IN_BANK,Sonal Rao,affluent,122760.44,7947.71,73174.77,6644.54,11764.78,2196.28,11908.63,9123.73,0.0,0.0,0.0,14,8768.6,retail_shopping,H&M India,-0.1721,INR,2025-12-31 23:59:59
2025-03,CUST_000488,IN,IN_BANK,Sonal Rao,affluent,123224.68,10381.14,30685.4,19904.02,30194.56,0.0,7833.89,24225.67,0.0,0.0,0.0,11,11202.24,retail_shopping,Fortis Healthcare,0.0038,INR,2025-12-31 23:59:59
2025-04,CUST_000488,IN,IN_BANK,Sonal Rao,affluent,91460.83,15905.98,34972.25,0.0,8009.57,22011.28,0.0,10561.75,0.0,0.0,0.0,12,7621.74,retail_shopping,Maxis,-0.2578,INR,2025-12-31 23:59:59
2025-05,CUST_000488,IN,IN_BANK,Sonal Rao,affluent,288428.62,8928.47,49653.56,177120.84,0.0,9875.55,28260.21,8713.78,0.0,5876.21,0.0,17,16966.39,travel_transport,IRCTC,2.1536,INR,2025-12-31 23:59:59
2025-06,CUST_000488,IN,IN_BANK,Sonal Rao,affluent,163153.94,16624.54,34095.03,55728.75,27629.12,0.0,10058.07,19018.43,0.0,0.0,0.0,15,10876.93,travel_transport,IndiGo,-0.4343,INR,2025-12-31 23:59:59
2025-07,CUST_000488,IN,IN_BANK,Sonal Rao,affluent,149438.53,4962.08,76816.92,51547.87,0.0,8854.98,0.0,7256.68,0.0,0.0,0.0,10,14943.85,retail_shopping,Ola,-0.0841,INR,2025-12-31 23:59:59
2025-08,CUST_000488,IN,IN_BANK,Sonal Rao,affluent,129443.47,13435.74,71208.91,17168.75,7519.18,0.0,6772.86,13338.03,0.0,0.0,0.0,12,10786.96,retail_shopping,Nykaa,-0.1338,INR,2025-12-31 23:59:59
2025-09,CUST_000488,IN,IN_BANK,Sonal Rao,affluent,112876.23,9914.15,42521.16,14314.37,0.0,3405.08,35137.31,1999.06,0.0,0.0,5585.1,12,9406.35,retail_shopping,H&M India,-0.128,INR,2025-12-31 23:59:59
2025-10,CUST_000488,IN,IN_BANK,Sonal Rao,affluent,177971.3,8531.4,36077.12,75896.33,0.0,14298.76,10782.57,0.0,16222.11,16163.01,0.0,12,14830.94,travel_transport,Ola,0.5767,INR,2025-12-31 23:59:59
2025-11,CUST_000488,IN,IN_BANK,Sonal Rao,affluent,104629.37,0.0,30021.57,0.0,0.0,0.0,18311.33,9760.02,46536.45,0.0,0.0,4,26157.34,hotel,OYO Hotels,-0.4121,INR,2025-12-31 23:59:59
2025-12,CUST_000488,IN,IN_BANK,Sonal Rao,affluent,166413.93,5244.06,34846.3,64686.86,7103.67,0.0,40208.75,14324.29,0.0,0.0,0.0,12,13867.83,travel_transport,Ola,0.5905,INR,2025-12-31 23:59:59
2025-01,CUST_000489,IN,IN_BANK,Priya Verma,affluent,211511.65,14258.82,0.0,88555.94,56495.83,14367.84,0.0,31507.75,0.0,6325.47,0.0,21,10071.98,travel_transport,Rapido,0.0,INR,2025-12-31 23:59:59
2025-02,CUST_000489,IN,IN_BANK,Priya Verma,affluent,348958.56,19458.43,65419.64,115727.7,24114.6,5475.05,17818.19,58706.01,39967.16,2271.78,0.0,31,11256.73,travel_transport,Ola,0.6498,INR,2025-12-31 23:59:59
2025-03,CUST_000489,IN,IN_BANK,Priya Verma,affluent,334301.79,26460.48,40653.78,132614.92,7946.48,6771.82,25033.1,10927.76,81794.22,2099.23,0.0,26,12857.76,travel_transport,IRCTC,-0.042,INR,2025-12-31 23:59:59
2025-04,CUST_000489,IN,IN_BANK,Priya Verma,affluent,317209.6,11596.95,80170.99,98543.62,6008.82,10994.0,3253.25,12852.7,93789.27,0.0,0.0,18,17622.76,travel_transport,Taj Hotels,-0.0511,INR,2025-12-31 23:59:59
2025-05,CUST_000489,IN,IN_BANK,Priya Verma,affluent,165801.24,11248.17,82854.43,0.0,18468.5,16405.02,13917.42,5004.18,0.0,0.0,17903.52,21,7895.3,retail_shopping,Nykaa,-0.4773,INR,2025-12-31 23:59:59
2025-06,CUST_000489,IN,IN_BANK,Priya Verma,affluent,324003.35,9784.77,40444.34,172009.72,3412.24,10733.97,0.0,25289.41,54147.76,0.0,8181.14,19,17052.81,travel_transport,Rapido,0.9542,INR,2025-12-31 23:59:59
2025-07,CUST_000489,IN,IN_BANK,Priya Verma,affluent,327536.53,16237.89,137310.85,97423.92,16179.52,13469.92,0.0,12118.21,19008.44,15787.78,0.0,24,13647.36,retail_shopping,H&M India,0.0109,INR,2025-12-31 23:59:59
2025-08,CUST_000489,IN,IN_BANK,Priya Verma,affluent,142931.88,15900.63,0.0,33125.72,13602.82,0.0,18822.74,13019.73,48460.24,0.0,0.0,13,10994.76,hotel,Rapido,-0.5636,INR,2025-12-31 23:59:59
2025-09,CUST_000489,IN,IN_BANK,Priya Verma,affluent,221512.35,18878.03,69995.49,29643.7,18390.11,0.0,20943.35,53707.71,0.0,0.0,9953.96,24,9229.68,retail_shopping,Flipkart,0.5498,INR,2025-12-31 23:59:59
2025-10,CUST_000489,IN,IN_BANK,Priya Verma,affluent,197037.03,13189.36,44419.69,58358.09,18632.46,12425.37,0.0,36660.45,0.0,13351.61,0.0,22,8956.23,travel_transport,IRCTC,-0.1105,INR,2025-12-31 23:59:59
2025-11,CUST_000489,IN,IN_BANK,Priya Verma,affluent,207635.86,10022.75,71577.67,52817.45,29853.24,6747.26,0.0,16936.66,0.0,11896.17,7784.66,18,11535.33,retail_shopping,Air India,0.0538,INR,2025-12-31 23:59:59
2025-12,CUST_000489,IN,IN_BANK,Priya Verma,affluent,372389.94,8503.96,204635.56,68228.1,12730.48,21469.02,17419.99,7432.33,21696.49,10274.01,0.0,29,12841.03,retail_shopping,H&M India,0.7935,INR,2025-12-31 23:59:59
2025-01,CUST_000490,IN,IN_BANK,Kavya Kumar,mass,69687.84,882.26,39641.93,0.0,0.0,0.0,0.0,0.0,29163.65,0.0,0.0,5,13937.57,retail_shopping,Myntra,0.0,INR,2025-12-31 23:59:59
2025-02,CUST_000490,IN,IN_BANK,Kavya Kumar,mass,106326.36,0.0,54151.59,33833.2,0.0,9272.19,9069.38,0.0,0.0,0.0,0.0,5,21265.27,retail_shopping,Nykaa,0.5258,INR,2025-12-31 23:59:59
2025-03,CUST_000490,IN,IN_BANK,Kavya Kumar,mass,45204.75,0.0,12882.83,32321.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,15068.25,travel_transport,Ola,-0.5748,INR,2025-12-31 23:59:59
2025-04,CUST_000490,IN,IN_BANK,Kavya Kumar,mass,17500.78,4349.04,0.0,0.0,0.0,0.0,0.0,0.0,13151.74,0.0,0.0,2,8750.39,hotel,Taj Hotels,-0.6129,INR,2025-12-31 23:59:59
2025-05,CUST_000490,IN,IN_BANK,Kavya Kumar,mass,22861.7,6368.48,16493.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5715.42,retail_shopping,Flipkart,0.3063,INR,2025-12-31 23:59:59
2025-06,CUST_000490,IN,IN_BANK,Kavya Kumar,mass,22241.32,1578.15,0.0,0.0,0.0,0.0,20663.17,0.0,0.0,0.0,0.0,2,11120.66,utilities,Sunway Hotel,-0.0271,INR,2025-12-31 23:59:59
2025-07,CUST_000490,IN,IN_BANK,Kavya Kumar,mass,38124.44,4469.42,10977.1,0.0,12501.28,0.0,0.0,10176.64,0.0,0.0,0.0,4,9531.11,healthcare,Netflix,0.7141,INR,2025-12-31 23:59:59
2025-08,CUST_000490,IN,IN_BANK,Kavya Kumar,mass,28725.55,0.0,28725.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,14362.78,retail_shopping,Nykaa,-0.2465,INR,2025-12-31 23:59:59
